,name,auc,nums,reca_@precision=0.6,f1_s_@precision=0.6,thre_@precision=0.6,reca_@precision=0.65,f1_s_@precision=0.65,thre_@precision=0.65,reca_@precision=0.7,f1_s_@precision=0.7,thre_@precision=0.7,reca_@precision=0.75,f1_s_@precision=0.75,thre_@precision=0.75,reca_@precision=0.8,f1_s_@precision=0.8,thre_@precision=0.8,reca_@precision=0.85,f1_s_@precision=0.85,thre_@precision=0.85,reca_@precision=0.9,f1_s_@precision=0.9,thre_@precision=0.9,precison_bset,recall_best,thresh_best,f1_score_best
64,室外_城市街道,0.9818789457274865,3030.0,0.566996699669967,0.5830646529781096,0.43546493351459503,0.5135313531353135,0.5738521113774663,0.5041306614875793,0.4392739273927393,0.5398499290204827,0.5830797553062439,0.35874587458745877,0.48537620004465276,0.6573134064674377,0.2376237623762376,0.366412213740458,0.7411127984523773,0.17392739273927393,0.28876712328767123,0.7758080065250397,0.07722772277227723,0.14224924012158055,0.811803787946701,0.5722614298864682,0.6155115511551155,0.38317657883893846,0.5930990618540307
65,室外_夜景,0.9892031997276346,3081.0,0.8380395975332684,0.699349945828819,0.15444472432136536,0.8020123336579033,0.7181052019761698,0.2091288175433874,0.7565725413826679,0.7271876462330369,0.27926023304462433,0.6939305420318078,0.7209576799865115,0.3738313093781471,0.6004543979227523,0.6860745410717597,0.5099305436015129,0.4982148653034729,0.6283258288988949,0.6472534239292145,0.3200259655955858,0.4722222222222222,0.780003011226654,0.7029313992142642,0.7549496916585524,0.28328781712277146,0.7280125195618153
66,室外_工地,0.9929330127426499,270.0,0.6777777777777778,0.6365217391304349,0.17357323318719864,0.6148148148148148,0.6323809523809524,0.22995927929878235,0.5296296296296297,0.6033755274261603,0.3088293671607971,0.5037037037037037,0.6031042128603104,0.37007997930049896,0.3888888888888889,0.5236907730673316,0.49451619386672974,0.31851851851851853,0.4636118598382749,0.5497362315654755,0.1814814814814815,0.30246913580246915,0.6278878748416901,0.635036496350365,0.6444444444444445,0.20661192265858352,0.6397058823529411
67,室外_广场,0.9962242015697187,76.0,0.2236842105263158,0.32692307692307687,0.4370695948600769,0.19736842105263158,0.303030303030303,0.5074052736163139,0.18421052631578946,0.29166666666666663,0.5192543864250183,0.09210526315789473,0.16470588235294117,0.6133860498666763,0.07894736842105263,0.14457831325301204,0.6147026866674423,0.07894736842105263,0.14457831325301204,0.6147026866674423,0.07894736842105263,0.14634146341463414,0.6170693635940552,0.4583333333333333,0.4342105263157895,0.250205852961948,0.4459459459459459
68,室外_游乐场,0.9936637410935827,143.0,0.5874125874125874,0.5936395759717314,0.18708785623311996,0.5314685314685315,0.5868725868725868,0.22408588975667953,0.3916083916083916,0.5022421524663677,0.30445604398846626,0.34965034965034963,0.47846889952153115,0.3831651508808136,0.3076923076923077,0.4444444444444444,0.4282209575176239,0.24475524475524477,0.38043478260869573,0.532267838716507,0.18181818181818182,0.30409356725146197,0.6081249117851257,0.6299212598425197,0.5594405594405595,0.20660175276847959,0.5925925925925927
69,室外_烟花,0.993229776772284,70.0,0.4714285714285714,0.528,0.26320038735866547,0.45714285714285713,0.53781512605042,0.292510449886322,0.45714285714285713,0.5565217391304348,0.3227372094988823,0.44285714285714284,0.5585585585585585,0.3593883216381073,0.44285714285714284,0.5740740740740741,0.40974558889865875,0.44285714285714284,0.5849056603773586,0.4726755768060684,0.4142857142857143,0.5686274509803921,0.5095198452472687,0.8611111111111112,0.44285714285714284,0.47327657638172577,0.5849056603773586
70,小众人群_外国人,0.9800516880414566,1949.0,0.6618778860954335,0.6294218101976091,0.2475014477968216,0.612108773730118,0.6305496828752643,0.31462040543556213,0.5295023088763469,0.6029798422436459,0.40383044350892305,0.4422780913288866,0.5564880568108458,0.5165205001831055,0.37557721908671116,0.511173184357542,0.6103145182132721,0.25243714725500255,0.3893945389790265,0.7324351072311401,0.1585428424833248,0.2696335078534032,0.7984153628349304,0.6466165413533834,0.6177526936890713,0.30829393905508756,0.6318551561270008
71,小众人群_孕妇,0.9783872270561211,196.0,0.16326530612244897,0.2570281124497992,0.4234670363366604,0.15306122448979592,0.24793388429752064,0.46548204869031906,0.10714285714285714,0.18584070796460178,0.5523205399513245,0.08163265306122448,0.14746543778801843,0.5833430886268616,0.04591836734693878,0.08695652173913043,0.6361983120441437,0.030612244897959183,0.059113300492610835,0.6502324640750885,0.01020408163265306,0.020202020202020204,0.6566081345081329,0.5042372881355932,0.6071428571428571,0.15952362640257398,0.5509259259259259
72,小众人群_残疾人,0.9749840672185915,100.0,0.17,0.265625,0.16040951758623123,0.0,0.0,0.34432558715343475,0.0,0.0,0.34432558715343475,0.0,0.0,0.34432558715343475,0.0,0.0,0.34432558715343475,0.0,0.0,0.34432558715343475,0.0,0.0,0.34432558715343475,0.35365853658536583,0.29,0.08952465524762104,0.3186813186813187
73,工作_创业,0.9456193028356592,62.0,0.0,0.0,0.27837247401475906,0.0,0.0,0.27837247401475906,0.0,0.0,0.27837247401475906,0.0,0.0,0.27837247401475906,0.0,0.0,0.27837247401475906,0.0,0.0,0.27837247401475906,0.0,0.0,0.27837247401475906,0.11409395973154363,0.27419354838709675,0.13640251357051983,0.16113744075829384
