,name,auc,nums,reca_@precision=0.6,f1_s_@precision=0.6,thre_@precision=0.6,reca_@precision=0.65,f1_s_@precision=0.65,thre_@precision=0.65,reca_@precision=0.7,f1_s_@precision=0.7,thre_@precision=0.7,reca_@precision=0.75,f1_s_@precision=0.75,thre_@precision=0.75,reca_@precision=0.8,f1_s_@precision=0.8,thre_@precision=0.8,reca_@precision=0.85,f1_s_@precision=0.85,thre_@precision=0.85,reca_@precision=0.9,f1_s_@precision=0.9,thre_@precision=0.9,precison_bset,recall_best,thresh_best,f1_score_best
137,最右特色玩法_p图,0.9038465300689691,176.0,0.1590909090909091,0.2522522522522523,0.23206187784671783,0.022727272727272728,0.04395604395604396,0.5587001442909241,0.022727272727272728,0.044198895027624314,0.5989273190498352,0.022727272727272728,0.044198895027624314,0.5989273190498352,0.022727272727272728,0.044198895027624314,0.5989273190498352,0.005681818181818182,0.01129943502824859,0.8860607147216797,0.005681818181818182,0.01129943502824859,0.8860607147216797,0.5,0.21022727272727273,0.1744621207240937,0.29600000000000004
138,最右特色玩法_取名,0.9611243393389917,144.0,0.375,0.4615384615384615,0.24876350164413452,0.3402777777777778,0.4474885844748859,0.3249136805534363,0.22916666666666666,0.34554973821989526,0.5482625365257263,0.1111111111111111,0.19393939393939394,0.7770166993141174,0.09027777777777778,0.1625,0.9169431924819946,0.08333333333333333,0.1518987341772152,0.9416297078132629,0.08333333333333333,0.15286624203821658,0.9476861357688904,0.5104895104895105,0.5069444444444444,0.14961596184675457,0.5087108013937282
139,最右特色玩法_右龄分享,0.961421048215619,73.0,0.273972602739726,0.3773584905660377,0.22128228843212128,0.2465753424657534,0.36,0.26825299859046936,0.2465753424657534,0.36734693877551017,0.28279101848602295,0.2465753424657534,0.37113402061855666,0.28466400504112244,0.2328767123287671,0.36170212765957444,0.36685463786125183,0.2328767123287671,0.3655913978494624,0.3981472849845886,0.1643835616438356,0.27906976744186046,0.5712683796882629,0.5526315789473685,0.2876712328767123,0.19857029916346333,0.37837837837837845
140,最右特色玩法_声控,0.9387590488068531,402.0,0.263681592039801,0.36678200692041524,0.34570229053497314,0.24129353233830847,0.35208711433756806,0.38829362392425537,0.21890547263681592,0.33396584440227706,0.43736889958381653,0.17412935323383086,0.2828282828282829,0.5283210873603821,0.15422885572139303,0.2588726513569937,0.569328248500824,0.08955223880597014,0.16216216216216214,0.7960903644561768,0.0,0.0,0.9949383735656738,0.519650655021834,0.2960199004975124,0.2686333619742274,0.3771790808240888
141,最右特色玩法_好物推荐,0.9610701289838505,2316.0,0.4486183074265976,0.5134667655053126,0.3143550157546997,0.39723661485319517,0.4931653712141517,0.3941443860530853,0.33419689119170987,0.4524992692195265,0.4865870475769043,0.2910189982728843,0.4194150591163659,0.571905255317688,0.19343696027633853,0.3115438108484006,0.7261969447135925,0.09110535405872193,0.16458658346333851,0.8804650902748108,0.025043177892918825,0.04873949579831932,0.9635742902755737,0.5325417766051012,0.5228842832469776,0.2195871154553527,0.5276688453159042
142,最右特色玩法_揭露骗子,0.9359519228262749,366.0,0.08469945355191257,0.1486810551558753,0.2893766164779663,0.08196721311475409,0.14563106796116504,0.2983885109424591,0.07103825136612021,0.12903225806451613,0.3418697714805603,0.05191256830601093,0.09718670076726343,0.43789055943489075,0.01092896174863388,0.021563342318059297,0.6867551803588867,0.00546448087431694,0.010869565217391304,0.7283579111099243,0.00546448087431694,0.010869565217391304,0.7283579111099243,0.29844961240310075,0.2103825136612022,0.10840411796691056,0.24679487179487178
143,最右特色玩法_智力解题,0.9760511328438054,274.0,0.45985401459854014,0.5206611570247933,0.17160767316818237,0.4233576642335766,0.5132743362831859,0.22213663160800934,0.3613138686131387,0.4771084337349398,0.2975606918334961,0.29927007299270075,0.42819843342036557,0.3780395984649658,0.14233576642335766,0.2422360248447205,0.5976653099060059,0.0072992700729927005,0.014492753623188404,0.8078129291534424,0.0072992700729927005,0.014492753623188404,0.8078129291534424,0.6421052631578947,0.44525547445255476,0.20656263415739406,0.5258620689655173
144,最右特色玩法_求祝福,0.9747120445916213,213.0,0.5352112676056338,0.56575682382134,0.18402527272701263,0.5070422535211268,0.5699208443271768,0.24215182662010193,0.45539906103286387,0.5527065527065527,0.34277138113975525,0.43661971830985913,0.5519287833827894,0.41293811798095703,0.3755868544600939,0.5111821086261982,0.5415241122245789,0.3380281690140845,0.48484848484848475,0.6250171661376953,0.29577464788732394,0.4452296819787986,0.6547017097473145,0.6449704142011834,0.5117370892018779,0.23811176786917093,0.5706806282722512
145,最右特色玩法_求资源,0.947220548340553,2271.0,0.40686922060766184,0.484912096562582,0.30341723561286926,0.3712021136063408,0.47266610597140446,0.3562982976436615,0.32056362835755176,0.43974630021141653,0.4319371283054352,0.2747688243064729,0.4021914276506606,0.5040684342384338,0.2408630559225011,0.3703452945159106,0.5732954740524292,0.18229854689564068,0.3002175489485134,0.6936401724815369,0.12637604579480405,0.22170722286597142,0.8071131110191345,0.5534454693434617,0.44914134742404227,0.25932087781822705,0.4958677685950413
146,服饰配饰_包,0.9557463839843743,105.0,0.3619047619047619,0.45238095238095244,0.2033098191022873,0.34285714285714286,0.45,0.252845823764801,0.29523809523809524,0.4161073825503356,0.37789034843444824,0.29523809523809524,0.4246575342465753,0.4612709879875183,0.21904761904761905,0.3458646616541354,0.6672543287277222,0.21904761904761905,0.3484848484848485,0.6719160676002502,0.09523809523809523,0.1724137931034483,0.9170859456062317,0.6229508196721312,0.3619047619047619,0.21956843734607717,0.4578313253012048
